# ----------------------------------------
# All Web Site Data
# Export Metrics (Filter U.S.A.)
# 20150101-20170731
# ----------------------------------------

Year,Country ISO Code,Page,Page Title,New Users,Unique Pageviews,Pageviews
2016,GR,/how-writers-write-fiction-2016/home,Eirini's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,29,35
2016,GR,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,99,135
2016,GR,/how-writers-write-fiction-2016/oe/#!/topics/101074,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,4,10
2016,GR,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,7,9
2016,GT,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,2,2
2016,GT,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,7,9
2016,HK,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,4,7
2016,HK,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,12,14
2016,HK,/how-writers-write-fiction-2016/lecture_pages/847380,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,11,15
2016,HK,/how-writers-write-fiction-2016#!/.V-v9MK04Ons.facebook,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,4,4
2016,HR,/how-writers-write-fiction-2015/home,Kristina's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,9,10
2016,HR,/whitman-2016/,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,4
2016,HT,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,5
2016,HU,/users/sign_in?class=flash-write-2016,#Flashwrite Teen Poetry MOOC - Sign In | NovoEd,2,2,4
2016,ID,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,IE,/how-writers-write-fiction-2015,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,IE,/how-writers-write-fiction-2015/home,Marní's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,9,11
2016,IE,/how-writers-write-fiction-2015/lecture_pages/833678,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,12,12
2016,IE,/how-writers-write-fiction-2016/exercises/39741,"Assignment 1: Voice and Identity, Description - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd",2,35,36
2016,IE,/how-writers-write-fiction-2016/home,Deirdre's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,30,49
2016,IE,/how-writers-write-fiction-2016/home,Gabrielle's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,5,6
2016,IE,/how-writers-write-fiction-2016/home,moira 's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,2,2
2016,IE,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,4,4
2016,IE,/whitman-2016/announcements/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,7,11
2016,IE,/whitman-2016/home,"Kevin's Home | Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,6,7
2016,IE,/whitman-2016/lecture_pages/842255,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,71,87
2016,IE,/whitman-2016/lecture_pages/843347,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,17,21
2016,IE,/whitman-2016/oe/#!/forums/trending,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,11,12
2016,IL,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,6,15
2016,IL,/how-writers-write-fiction-2015/home,Alja's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,6,7
2016,IL,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,94,141
2016,IL,/how-writers-write-fiction-2016/lecture_pages/847386,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,30,44
2016,IL,/how-writers-write-fiction-2016/oe/#!/conversations/636837,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,2,4
2016,IL,/users/sign_in,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster - Sign In | NovoEd",2,17,31
2016,IL,/whitman-2016/statement_template#!/.V-tx7lArtaE.facebook,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,4,5
2016,IL,/whitman-2016/statement_template#!#.V-tx7lArtaE.facebook,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,IN,/flash-write-2016-credit-1/home,Devanshi's Home | #Flashwrite Teen Poetry Workshop 1 | The University of Iowa | NovoEd,2,44,52
2016,IN,/flash-write-2016/home,Nikhitha's Home | #Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,5,10
2016,IN,/flash-write-2016/home,SreeKaavya's Home | #Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,47,75
2016,IN,/how-writers-write-fiction-2015/announcements,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,7,9
2016,IN,/how-writers-write-fiction-2015/home,VIVEK KUMAR's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,7,9
2016,IN,/how-writers-write-fiction-2015/oe/,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,27,37
2016,IN,/how-writers-write-fiction-2015/oe/#!/users/zafaran_art_gallery,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,10,14
2016,IN,/how-writers-write-fiction-2016/exercises/39741,"Assignment 1: Voice and Identity, My Submission - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd",2,162,258
2016,IN,/how-writers-write-fiction-2016/home,Aditi's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,11,20
2016,IN,/how-writers-write-fiction-2016/home,Anita's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,7,11
2016,IN,/how-writers-write-fiction-2016/home,Nita's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,2,2
2016,IN,/how-writers-write-fiction-2016/home,Purnima's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,11,17
2016,IN,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,323,394
2016,IN,/how-writers-write-fiction-2016/lecture_pages/847380,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,246,309
2016,IN,/how-writers-write-fiction-2016/lecture_pages/847386,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,118,155
2016,IN,/how-writers-write-fiction-2016/oe/#!/teams/151509/profile,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,40,46
2016,IN,/iowa-sandbox/home,Mooc's Home | #Flashwrite: Demo Site | The University of Iowa | NovoEd,2,2,4
2016,IN,/whitman-2016/,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,50,66
2016,IN,/whitman-2016/announcements/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,95,111
2016,IN,/whitman-2016/home,"Eisha's Home | Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,49,56
2016,IN,/whitman-2016/home,"Pratima 's Home | Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,7,12
2016,IN,/whitman-2016/home/terms,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,7,10
2016,IN,/whitman-2016/home/terms#_=_,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,4,4
2016,IN,/whitman-2016/lecture_pages/842255,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,171,234
2016,IN,/whitman-2016/oe/#!/topics/93821,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,21,22
2016,IQ,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,9,16
2016,IR,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,4
2016,IS,/how-writers-write-fiction-2016/reports/502247,Ada My Friend - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,20,25
2016,IS,/how-writers-write-fiction-2016/reports/507380,The Buzz - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,6,9
2016,IT,/how-writers-write-fiction-2016/home,Nicole's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,9,14
2016,IT,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,4,4
2016,JO,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,29,31
2016,JO,/whitman-2016/statement_template#.V-vaG75whFQ.facebook,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,JP,/?from=http://share-buttons.xyz/,Home page,2,2,2
2016,JP,/?from=http://social-widget.xyz/,Home page,2,2,2
2016,JP,/how-writers-write-fiction-2016/home,Kamsin's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,5,5
2016,KE,/how-writers-write-fiction-2015/lecture_pages/834570,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,6,6
2016,KG,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,2,2
2016,KR,/how-writers-write-fiction-2016/home,Sooa's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,11,14
2016,KR,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,12,15
2016,KR,/how-writers-write-fiction-2016/surveys/start/173610,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,4,4
2016,KW,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,2,2
2016,KW,/how-writers-write-fiction-2016/home,Smitha's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,4,7
2016,KY,/how-writers-write-fiction-2016/home,Meaghan's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,9,9
2016,KZ,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,17,17
2016,LA,/how-writers-write-fiction-2015/video_list_lecture_components/754481/lecture_videos/18508,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,2,2
2016,LB,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,7,10
2016,LB,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,4,5
2016,LC,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,7,7
2016,LK,/how-writers-write-fiction-2015/announcements,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,4,4
2016,LR,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,4,5
2016,LU,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,5,6
2016,LV,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,2,5
2016,LV,/whitman-2016/home,"igors's Home | Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,29,45
2016,MA,/flash-write-2016/home,Anna-Theresa's Home | #Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,6,19
2016,MA,/flash-write-2016/oe/#!/users/abla_essadiq,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,7,11
2016,MA,/flash-write-2016/reports/440115,A Day to Remember - #Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,10,10
2016,MA,/how-writers-write-fiction-2016/exercises,Assignments - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,122,172
2016,MA,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,50,62
2016,MD,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,2,2
2016,MM,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,2,2
2016,MM,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,6,6
2016,MO,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,4,4
2016,MV,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,2,4
2016,MX,/,Home page,2,2,2
2016,MX,/?from=http://www.traffic2cash.xyz/,Home page,2,2,2
2016,MX,/flash-write-2016?referral_token=NL031616,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,2,2
2016,MX,/how-writers-write-fiction-2016/home,Xenia's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,5,5
2016,MX,/how-writers-write-fiction-2016/lecture_pages/846795,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,94,123
2016,MX,/how-writers-write-fiction-2016/lecture_pages/846815,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,67,91
2016,MX,/how-writers-write-fiction-2016/lecture_pages/847380,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,59,70
2016,MX,/how-writers-write-fiction-2016/oe/#!/submissions/39741?from_checklist=true,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,27,42
2016,MX,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,MX,/whitman-2016/lecture_pages/842255,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,26,36
2016,MY,/flash-write-2016/home,Sara's Home | #Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,4,9
2016,MY,/how-writers-write-fiction-2015/home,Jules's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,7,9
2016,MY,/how-writers-write-fiction-2016/home,Norhafizah's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,9,19
2016,MY,/how-writers-write-fiction-2016/lecture_pages/845715,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,56,76
2016,MY,/how-writers-write-fiction-2016#.V_GJ7P0-ILA.facebook,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,2,2,2
2016,MY,/iowa-sandbox/home,Mooc's Home | #Flashwrite: Demo Site | The University of Iowa | NovoEd,2,4,7
2016,MY,/users/sign_in?class=flash-write-2016,#Flashwrite Teen Poetry MOOC - Sign In | NovoEd,2,5,6
2016,MY,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,MY,/whitman-2016/home/terms,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,5,5
2016,MY,/whitman-2016/lecture_pages/843343,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,4,5
2016,MZ,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",2,2,2
2016,NA,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,2,2,2
2016,NG,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,6,12
2016,NG,/flash-write-2016/home,C's Home | #Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,2,7,16
2016,NG,/how-writers-write-fiction-2016/exercises/39741,"Assignment 1: Voice and Identity, My Submission - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd",2,42,71
